,RM,MSE error
1624,0.438780415492399,5.985736288396281e-06
1625,0.43755712727121027,1.3136598934211376e-05
1626,0.43574490495219065,1.5786819615612983e-05
1627,0.4337582734050981,1.737668462470023e-05
1628,0.43167400587040516,8.918401777252207e-06
1629,0.4301808212052304,8.368025741451014e-06
1630,0.4287344442020383,1.1675136480844436e-05
1631,0.4270259992599313,4.766922622670194e-06
1632,0.4259343350919439,1.1170641696571615e-07
1633,0.42576722254232113,5.809629049935655e-06
1634,0.42697238114702174,1.7941543005381778e-05
1635,0.4290902540778997,2.4687226550560954e-05
1636,0.4315745661834211,2.5502381402603216e-05
1637,0.43409956031225605,3.202142004928552e-05
1638,0.4369289339200218,4.671155908004391e-05
1639,0.4403462266745295,4.140029036241086e-05
1640,0.4435633795447865,4.413429894303642e-05
1641,0.44688506206058465,5.93493304001415e-05
1642,0.45073698789061245,7.447692213782227e-05
1643,0.45505198853191664,7.019593977808191e-05
1644,0.4592411393939077,0.00011427019346938693
1645,0.4645860012599756,0.00011494935715460767
1646,0.46994672315993014,8.771301015574357e-05
1647,0.4746294843687615,8.096368274836805e-05
1648,0.47912847544311277,5.180912807458466e-05
1649,0.48272740334161895,2.827054934763791e-05
1650,0.48538590617910277,8.445967269562935e-06
1651,0.48683900349772624,8.84823407939493e-06
1652,0.4883263025664575,1.5427140353470135e-05
1653,0.49029017249299733,7.499194305655495e-06
1654,0.4916594053352904,1.6613878065057588e-07
1655,0.49186320596130184,9.94208344749847e-07
1656,0.49236175594494186,8.244289974094933e-06
1657,0.4937973995265887,7.491080434151439e-06
1658,0.49516589143688183,2.9414087670950626e-06
1659,0.49602341822466967,1.6104443348121385e-05
1660,0.498029935315808,3.0884408222365326e-05
1661,0.500808622425864,2.177530439733473e-05
1662,0.5031418232529112,3.800531804741071e-05
1663,0.5062242459221525,3.117028462329959e-05
1664,0.50901576363763,4.178161730167456e-05
1665,0.5122476987120737,4.757194497147016e-05
1666,0.5156963196310596,3.643929038359983e-05
1667,0.5187145678971735,3.962958857457768e-05
1668,0.5218621697054784,4.790724770999783e-05
1669,0.5253229227922356,8.51363343271296e-05
1670,0.5299363904231811,9.609942832642484e-05
1671,0.5348379062174642,3.7049658042907474e-05
1672,0.5378813277312751,1.4746299970350479e-05
1673,0.5398013733017206,2.0052932266601257e-06
1674,0.5405094151837199,3.046999298607889e-06
1675,0.5413821979886903,1.2563118946058938e-07
1676,0.5412049755370507,5.49789065728521e-07
1677,0.5408342367254433,5.508323866791804e-07
1678,0.5412053271412045,4.881306939482683e-10
1679,0.5412163739811819,4.0574908804413573e-07
1680,0.5415348661663467,3.58140482609443e-07
1681,0.5412356419683741,7.299068109884192e-07
1682,0.5408084690493506,7.368515824136238e-06
1683,0.5421657195627173,2.6374352976578134e-05
1684,0.5447335178889385,2.5175007845055188e-05
1685,0.547242253020686,3.356973385189634e-05
1686,0.550139222724182,4.6301126880208986e-05
1687,0.5535414692937375,4.420777518244172e-05
1688,0.5568659156830797,3.571619867892576e-05
1689,0.5598540672303964,2.3373094315428017e-05
1690,0.5622713536385113,1.2269812078959946e-06
1691,0.5628251995574942,2.3599407623676774e-06
1692,0.5635933044921171,1.4540734878747778e-05
1693,0.5654999202687452,3.2806882534242426e-05
1694,0.5683637849012935,5.189476093130481e-07
1695,0.5680035948093582,1.186884021235573e-07
1696,0.5678313388935501,3.2345984552287e-07
1697,0.5675469712417669,1.5614829756167568e-09
1698,0.567566729043869,3.209605148133556e-06
1699,0.5684624975893278,6.201942265686463e-06
1700,0.5697076825420242,1.4290358264439576e-08
1701,0.56976745368528,1.7616360256249922e-10
1702,0.5697608173534137,4.6361365644410885e-09
1703,0.569794861943896,3.4288180486561515e-06
1704,0.5707207153405869,2.6299588494749982e-06
1705,0.5715315727339483,8.04398897819502e-07
1706,0.5719800141732186,7.374669212291985e-06
1707,0.5706221970636369,4.9663013330371626e-05
1708,0.5670985975783672,6.136636234583534e-05
1709,0.5631817633226884,7.406790100621771e-05
1710,0.5588786278087226,6.151129850592473e-05
1711,0.5549571708567108,1.4944091934535901e-05
1712,0.5530242914027267,3.5447521351175797e-06
1713,0.5520829157955542,1.2674342317017377e-07
1714,0.5519049105827302,6.877769874737422e-06
1715,0.5505936354519188,1.6415587678341525e-05
1716,0.548567827731629,2.0179088180739533e-05
1717,0.5463217707320885,1.760312453894155e-05
1718,0.5442239668483245,2.433349359640109e-05
1719,0.5417575172949989,3.2475751093996524e-05
1720,0.5389081423155517,3.967356009261798e-05
1721,0.5357587947603977,4.256075655221998e-05
1722,0.532496864482471,2.311592764967849e-05
1723,0.5300929131700648,1.1970057846623043e-06
1724,0.5295458743723862,1.585148062116418e-06
1725,0.5289163610559828,1.990264394893367e-06
1726,0.5282109774024131,5.662364115118838e-07
1727,0.5285872208114955,5.612357811676235e-06
1728,0.5297717415808022,2.1148854595591926e-05
1729,0.5320711357725183,2.8860909372594247e-05
1730,0.5347572532947329,1.4675986295163789e-05
1731,0.5366727157907873,5.786620060467451e-06
1732,0.5378754855173422,4.802481684143698e-07
1733,0.5382219852173473,1.2609851227680132e-08
1734,0.5381658384204047,5.653591881724709e-07
1735,0.5385417902750924,9.268536186586274e-07
1736,0.539023156460719,4.821088404484986e-09
1737,0.5390578734896978,7.678520076997319e-07
1738,0.5386197376638117,9.915570070315791e-06
1739,0.5370452877542944,1.0264096428366779e-05
1740,0.5354434063270059,1.3021364943086214e-05
1741,0.5336391499051603,6.399509409978991e-06
1742,0.5323742873227053,8.82298825128387e-08
1743,0.5322257697458728,1.748277137323127e-09
1744,0.532246675947927,1.1896154480731493e-05
1745,0.5305221358294656,2.7618155675825734e-07
1746,0.5302593709360921,7.2645292805452436e-06
1747,0.528911731399667,3.1005312484092915e-05
1748,0.5261276106908932,2.324636240889599e-05
1749,0.5237168866083355,2.0380201705491127e-05
1750,0.5214596647702405,3.4949186622380134e-05
1751,0.5185037729157244,0.00010053563332921784
1752,0.5134903999660722,0.0001262629021555514
1753,0.5078720616406518,9.484865271242337e-05
1754,0.5030025479916201,0.00011233176016677891
1755,0.4977032140672769,0.00018760976217339158
1756,0.490854678417713,0.00013076209690914277
1757,0.4851371156303633,2.6252412018227298e-05
1758,0.4825752602471387,2.211581806197159e-06
1759,0.48183169084785626,7.341473751796785e-07
1760,0.48140327884546263,6.5069646513834284e-06
1761,0.4801278412096506,3.441171946498053e-08
1762,0.48022059319004046,2.396503251690317e-06
1763,0.4809946253682621,1.006638551113468e-06
1764,0.48149628226074775,1.3874819900470852e-07
1765,0.4813100376641787,1.0851411739531175e-09
1766,0.48129356692365227,6.435517435153729e-07
1767,0.48169467530785637,3.7958798688885454e-06
1768,0.48266882620336593,1.589915348285801e-05
1769,0.4846625133329614,5.4861234139469025e-05
1770,0.4883659318260387,5.0185379723934555e-05
1771,0.4919080138311571,4.522855593271726e-05
1772,0.4952706227859985,1.3365183533045102e-05
1773,0.4970985439777519,3.850116342984748e-06
1774,0.49807962964462615,4.5844218203492574e-10
1775,0.4980903352761119,3.2538420643829468e-06
1776,0.49718841481615117,7.86879493047631e-06
1777,0.4957858461965753,7.102215052533488e-08
1778,0.49591909610325946,8.09727415575674e-06
1779,0.4973418815891776,9.32386100283502e-06
1780,0.4988686314870681,1.1593906498217064e-05
1781,0.5005711227864744,5.9519664374204947e-05
1782,0.5044285722149895,0.00011857828160074365
1783,0.5098732549789515,0.0001516261491884554
1784,0.5160300834885914,7.792090506069993e-05
1785,0.5204437244192941,7.582792519905346e-05
1786,0.5247976859831762,4.004284186528292e-05
1787,0.5279616566635588,3.0039193450781152e-05
1788,0.530702057795272,1.2075104741319998e-05
1789,0.5324395203661869,1.302266989940369e-05
1790,0.5342438671939478,4.57031877334737e-06
1791,0.5353127823885899,2.2786365590805467e-06
1792,0.5360675400581569,7.744727248785629e-07
1793,0.5356275193981651,4.165679752504515e-06
1794,0.5346070195509696,6.058396319622516e-06
1795,0.5333763290618921,7.826612703046035e-06
1796,0.5319775248669594,2.342917617275112e-05
1797,0.5295573401543419,5.2823862683810325e-05
1798,0.5259233388237212,0.000100568337311154
1799,0.5209091505217337,0.0001404136263791973
1800,0.5149843377318812,9.555536275256002e-05
1801,0.5100967165632411,2.089641250557014e-05
1802,0.5078110868630507,6.457463014426019e-06
1803,0.5065405099257476,2.2516463838972882e-06
1804,0.505790235578609,8.256382663895139e-08
1805,0.5056465659692279,5.309849764257905e-06
1806,0.5067987215321031,2.2146084360765465e-05
1807,0.5091517028516617,1.1494870642976703e-05
1808,0.5108469071640512,5.563767627337766e-06
1809,0.512026289166133,1.6542479708998604e-05
1810,0.5140599115320725,9.937716954918472e-06
1811,0.5156361187642376,9.261576012869163e-07
1812,0.5161173041758221,3.7395319094103737e-07
1813,0.5158115456146415,2.4314655291607013e-06
1814,0.5150318877523132,6.84524201851486e-07
1815,0.5146182078634343,2.9049365818694073e-06
1816,0.5154704015887499,5.0132807005305883e-05
1817,0.5190106278175842,0.00011872430503685219
1818,0.524458661982236,0.00010645870575771199
1819,0.5296176033890974,8.337909411468815e-05
1820,0.5341832110735871,5.18489234565636e-05
1821,0.5377835209024964,0.00010596270408108156
1822,0.542930430268346,9.900454787065923e-05
1823,0.5479054817221165,5.893903661296443e-05
1824,0.5517440698939893,0.00010389141609512033
1825,0.556840426830447,0.00010557193222907838
1826,0.5619778369812204,7.356600470612993e-05
1827,0.5662663683354876,4.508194463037894e-05
1828,0.5696235228087871,2.237270756153901e-05
1829,0.5719885126375992,6.3505661346365885e-06
1830,0.5732485291191022,2.39423176664179e-09
1831,0.5732729945629293,8.758183048795545e-07
1832,0.572805068739513,1.0388279402111193e-05
1833,0.5711935260467718,9.5912181429055e-07
1834,0.570703852223117,1.220989488984586e-07
1835,0.5708785655231964,1.770059352700661e-07
1836,0.5706682051566405,1.3382806792858034e-06
1837,0.5700897847474039,2.5720479811176584e-05
1838,0.5675540166285109,2.8830594773474406e-05
1839,0.5648693101839684,3.4867802054147385e-05
1840,0.561916861960284,2.6839751095127427e-05
1841,0.5593265072019966,2.232987643317284e-05
1842,0.5569637822691504,1.8355316713278385e-05
1843,0.554821627004395,3.92320466170998e-06
1844,0.5538312729437542,4.82099329957989e-06
1845,0.5527334349206857,1.0648000048239813e-05
1846,0.5511018712498288,2.0531443982592546e-05
1847,0.5488362894270626,2.2417922531394618e-05
1848,0.5464689109966361,3.528669337421324e-05
1849,0.5434987808069721,8.149463164480124e-05
1850,0.5389850619509511,6.963145343038223e-05
1851,0.5348127887866442,6.225435297145884e-05
1852,0.5308677174003618,6.77524662016064e-05
1853,0.5267521230872155,8.196766138684858e-05
1854,0.5222253234067887,5.402624747447881e-05
1855,0.5185501959438809,4.9373273845076426e-05
1856,0.515036890027615,8.28324008802385e-05
1857,0.5104862746604301,0.00014739250737529172
1858,0.5044160088636281,0.0001212270632667417
1859,0.4989108507535749,0.0001339100913410134
1860,0.4931248743592873,0.00016223577877470154
1861,0.4867562838799367,0.0001593824084357942
1862,0.4804439465862753,0.0001268348578005158
1863,0.4748128974433421,0.00017049067417674224
1864,0.46828429356929785,0.00010487342972277495
1865,0.4631639071160413,5.8537249114852335e-05
1866,0.4593384251491889,0.00013237651547114412
1867,0.4535856754703148,0.00019643114971275468
1868,0.4465779805976631,0.00020090074661451612
1869,0.43949100757290643,0.00018323951475911497
1870,0.4327227080309403,0.00011410702144624552
1871,0.42738166362356445,0.00010991853457106892
1872,0.4221395615983491,0.0001028413126482722
1873,0.4170690263049044,0.0001355037094987772
1874,0.4112487232737303,0.00010512569797855984
1875,0.4061221820913501,5.409349999823159e-05
1876,0.40244476791838046,1.876837451448883e-05
1877,0.40027864381560563,2.9404485399797856e-09
1878,0.40025153086418025,1.7778106561264521e-06
1879,0.4009182036955088,3.5762046860230207e-06
1880,0.40186374648751017,1.4255985699868041e-06
1881,0.4012667543246665,1.3073106093689794e-07
1882,0.4010859705719833,7.080769575255299e-07
1883,0.40150670711589337,1.4352813809111682e-08
1884,0.40156660873066524,3.846884445327979e-06
1885,0.40058593492591055,2.602287510599936e-05
1886,0.3980353038713478,4.263156798379588e-05
1887,0.39477066116563725,3.64219127290244e-05
1888,0.3917531326765826,7.89414719866801e-06
1889,0.39034830642409907,2.9536656460014577e-07
1890,0.3906200446090309,3.5522659990477285e-06
1891,0.3915624174119926,2.1142465400311935e-06
1892,0.3922894398566309,1.1454947965663053e-08
1893,0.39234295375194245,6.000147282485663e-07
1894,0.3919556506638291,5.749628195930465e-07
1895,0.39233478217781637,1.0896701343624051e-05
1896,0.3939852897772857,6.3453039662254025e-06
1897,0.3952447841169142,6.905075443589645e-07
1898,0.39566026803488186,1.9055993515483898e-06
1899,0.3963504852745152,1.037185364060167e-06
1900,0.3968596967639919,6.473757770193006e-07
1901,0.39726199509142424,6.633465747357548e-08
1902,0.3973907726685423,1.6736161811942808e-07
1903,0.3975953219401857,3.2669208906856865e-06
1904,0.3984990532180949,1.5737902493168185e-05
1905,0.40048260448370215,3.710283692757334e-05
1906,0.40352820938780465,8.415533213644012e-05
1907,0.4081150201571857,0.00014382964851624824
1908,0.4141114701177092,0.00013412953625571532
1909,0.4199021854503714,0.00010561566432878579
1910,0.4250406595509383,7.457762743064349e-05
1911,0.4293585765091093,6.618555487084498e-05
1912,0.43342630176012015,6.698145938913246e-05
1913,0.4375184118328434,9.11521730788827e-05
1914,0.4422920941923768,7.873078369511375e-05
1915,0.44672861263861124,7.287229916181522e-05
1916,0.4509968763125721,5.5027049200113324e-05
1917,0.4547058872723872,4.642948210632079e-05
1918,0.45811284640430827,2.622337278787264e-05
1919,0.4606732844912317,8.305917969920158e-06
1920,0.4621142839681504,6.255996373291638e-08
1921,0.46223934391750765,2.2034204269550027e-06
1922,0.46298154005515507,1.0115903532037375e-06
1923,0.4624786508145653,1.601975602879317e-06
1924,0.46184580494018523,8.64429049796203e-06
1925,0.4603757462255447,6.79419945713803e-06
1926,0.45907246196480783,4.777188965622013e-06
1927,0.4579796228909248,8.806015321739447e-06
1928,0.456495876338971,7.679274274762108e-06
1929,0.4551103011628472,1.2140159655346468e-05
1930,0.45336816456836426,5.860298448363671e-06
1931,0.452157761903095,1.0217770441686746e-06
1932,0.45165234696362233,9.914366943358707e-07
1933,0.45115449239290517,8.008863396566429e-06
1934,0.44973949562642773,3.22047271745907e-05
1935,0.44690203517848354,1.7979874561365176e-05
1936,0.44478190106943727,1.3342845452974155e-05
1937,0.4429555080768851,1.2081912537542373e-05
1938,0.4412175557949206,2.209558655066344e-08
1939,0.4412918787162684,4.171341048734473e-06
1940,0.4423130717745016,9.37936450828029e-06
1941,0.44384435918288384,3.565475345652109e-06
1942,0.44478848249920067,9.961982228875734e-06
1943,0.4463666128985083,3.7958917333134813e-06
1944,0.44734076531642264,5.883804988862886e-07
1945,0.44772429513888967,3.2127797074994585e-09
1946,0.4477526358327216,1.3227633968646411e-05
1947,0.44593414511452656,2.2254766704785835e-05
1948,0.44357539721019335,1.208788187612913e-05
1949,0.44183701564418654,6.123003701061808e-06
1950,0.44059978045018927,1.8481460866198308e-06
1951,0.43992004776622085,6.224529735632719e-08
1952,0.43979530272888834,3.546527393498363e-06
1953,0.4407369140331825,1.788500383400186e-05
1954,0.4428514473052074,6.699556143867706e-05
1955,0.4469439881247558,7.404937689226467e-05
1956,0.45124658550576485,8.180660956233379e-05
1957,0.4557689358228658,4.394687841898221e-05
1958,0.4590835579136547,6.965575549349483e-06
1959,0.4604031767553425,2.3169330841788e-06
1960,0.4611642505172373,1.624894567713993e-07
1961,0.4613658004222059,2.5629160626438938e-06
1962,0.46056534491709583,7.2511460521784534e-06
1963,0.4592189473112436,7.724944617589516e-06
1964,0.4578292580818123,4.575843920405437e-06
1965,0.4567596969661666,1.520326477811803e-08
1966,0.4566980462062805,1.769518882505839e-06
1967,0.4573631625274052,1.8209169029227658e-07
1968,0.4575765235420566,7.36138537442201e-08
1969,0.4574408641766001,9.441153108083806e-07
1970,0.45695503619500366,1.423008088050537e-06
1971,0.45755148570838483,5.725637238897533e-07
1972,0.4579298254115253,6.371672665915021e-08
1973,0.45805603627343816,4.4599694154403123e-07
1974,0.457722121261218,2.5242904472244962e-06
1975,0.4569277204733243,2.289801093503991e-06
1976,0.4561711160367949,2.3750268042851154e-07
1977,0.45641478727044205,1.5397833582508763e-05
1978,0.45837679093904904,3.5462273523868696e-05
1979,0.46135430137244254,5.057308631316521e-05
1980,0.46491003921124496,4.5374461115063975e-05
1981,0.46827806760761664,4.225572458585894e-05
1982,0.4715282877765382,3.515216324222921e-05
1983,0.4744927507651008,3.187080196525941e-05
1984,0.477315462314536,1.845167296493757e-05
1985,0.4794632328426033,1.1107903420270204e-05
1986,0.4811296589150912,1.5692952953412841e-06
1987,0.4817560164997306,1.221863467089235e-05
1988,0.48350377468315386,1.8748909416969824e-05
1989,0.48566877522685875,1.1618006038060732e-05
1990,0.48737303503965584,7.198285347663608e-06
1991,0.48871451606334415,1.644238003413918e-06
1992,0.48935565528446034,3.455757322977605e-07
1993,0.4896495837333632,8.38843625240536e-07
1994,0.49010752576715144,1.6584983137237693e-06
1995,0.49075143925391107,1.934352268389334e-06
1996,0.4914468442201698,2.4791224236679e-08
1997,0.4915255703661391,1.817602927162657e-08
1998,0.4915929796186042,1.15174107960078e-05
1999,0.4898961140673592,2.8645420097732647e-05
2000,0.4872200432490823,6.604517663126838e-05
2001,0.4831566340698564,6.4465601714757e-05
2002,0.4791421103834536,6.168096407403097e-05
2003,0.475215248911679,6.483551746163841e-05
2004,0.4711892236552493,5.3859608305690874e-05
2005,0.46751976837191056,3.564492816345668e-05
2006,0.4645345996931146,3.765616682641229e-05
2007,0.46146636865445356,3.654033286033667e-05
2008,0.4584439386362258,1.7726683034342986e-05
2009,0.4563387852549764,1.3797452429726655e-05
2010,0.45448153914650513,2.838893951120302e-06
2011,0.45363908826498145,3.6416296579119084e-06
2012,0.45268493554425066,4.794971869086105e-07
2013,0.4523387068673229,2.2802402835966313e-06
2014,0.4530937300927267,1.0471990407780284e-05
2015,0.4547117528372965,1.0960688246738176e-05
2016,0.4563670993453378,1.6586234887755903e-06
2017,0.4570110371313031,9.810297438135277e-08
2018,0.45716764410303595,1.6661748736794557e-08
2019,0.45723218430123985,5.306508575185639e-08
2020,0.4571170049999832,2.714963966118517e-07
2021,0.4568564784194718,3.916419789335254e-07
2022,0.4565435718923213,9.558932552513532e-08
2023,0.456698159509488,9.030747474765767e-06
2024,0.4582007196143395,2.6507453523886474e-05
2025,0.46077498909925585,3.278696743049936e-05
2026,0.4636379843590537,2.94785940230013e-05
2027,0.466352694013096,2.8032960498016855e-05
2028,0.4690000021033084,1.1212282591583802e-05
2029,0.470674239436513,1.5413762986669284e-05
2030,0.4726372577111776,3.147644079431592e-05
2031,0.47544245114453987,5.1384878974735093e-05
2032,0.4790266134934973,6.0545600778718654e-05
2033,0.4829171661784869,4.156170644185191e-05
2034,0.48614058464503185,1.8024166109948893e-06
2035,0.4868118551961129,3.558519999864965e-08
2036,0.48690617539543235,7.760156998424767e-07
2037,0.4873466341619027,7.71360799265005e-07
2038,0.4877857699038052,1.887720592722121e-05
2039,0.489958165236567,4.95349808105114e-05
2040,0.49347721982588894,7.58392210434114e-05
2041,0.49783150567558376,3.6644590285939537e-05
2042,0.5008582444438763,2.075723884265737e-05
2043,0.503136250087123,1.496284203759663e-06
2044,0.5037478635687762,4.3275393529654544e-08
2045,0.5036438498755315,2.7293191717796545e-06
2046,0.502817817313858,1.985011044754348e-06
2047,0.5021133652138621,1.055970972622856e-05
2048,0.5004885798644829,2.61393072735922e-06
2049,0.5012969626214983,2.721571055905379e-05
2050,0.5039053965654123,7.633638563284424e-05
2051,0.5082739313779336,0.00010311248535269774
2052,0.5133511472821645,0.00015489102442307242
2053,0.5195739084141515,0.0001999404851219081
2054,0.52664392406339,0.00012429016977123653
2055,0.5322181991232349,9.322956672929e-05
2056,0.5370459720758831,0.0001378843172808218
2057,0.5429171797302081,9.8672171556826e-05
2058,0.547883873085873,0.00010760045152672737
2059,0.5530704049600335,8.541254147008299e-05
2060,0.5576913502494218,3.906542504559242e-05
2061,0.5608164672490553,1.867408272416425e-05
2062,0.5629771432268551,2.6298041586908858e-05
2063,0.5655412240361759,2.2038969835473084e-05
2064,0.5678885080962905,2.8571400064092336e-05
2065,0.5705611191821058,5.672732508871942e-05
2066,0.5743269964068942,4.248897738791959e-05
2067,0.5775861748842072,2.8364363062167496e-05
2068,0.5802490850902677,5.125567392428958e-05
2069,0.583828738492634,8.175531775395251e-05
2070,0.5883496708564819,7.68605142593149e-05
2071,0.5927331772799778,0.001830453032673271
2072,0.5713412802587148,0.003997600760882775
2073,0.5397279889049077,0.004594701038614475
2074,0.5058358768483595,0.004487151165375505
2075,0.4723427761954806,0.003952283723734666
2076,0.4409091806179195,0.0031798312734526916
2077,0.41271418428234297,0.002648762369251475
2078,0.3869811200980514,0.0022550586352735064
2079,0.3632373912666657,0.0018183374568350487
2080,0.341916407138142,0.001338022536508152
2081,0.323626911953008,0.0010864760002685437
2082,0.30714604425536735,0.000988919980385378
2083,0.29142249519364644,0.0008365417547374494
2084,0.27696097941263775,0.0006763169863265168
2085,0.2639579318244133,0.0005311830705546203
2086,0.25243422722742476,0.00039318489293313296
2087,0.24251978204711924,0.00027700834547470676
2088,0.23419799820177234,0.00022872142527760044
2089,0.2266362288109882,0.00020415919103241407
2090,0.21949201452542091,0.0005360022122234051
2091,0.20791615373428096,0.0007168217185201445
2092,0.19452939050973575,0.0007891568145148173
2093,0.18048342298774908,0.0008137370521753529
2094,0.16622038463528582,0.0007766178377824502
2095,0.1522864526903676,0.0005767028654036339
2096,0.14027913340790876,0.0004664795244038087
2097,0.12948006487858865,0.0003750872027022218
2098,0.11979648079646515,0.00029472652499769916
2099,0.11121268028332269,0.0002746961904369801
2100,0.10292569967460609,0.00027212814664288285
2101,0.09467754614422605,0.0002683699856839257
2102,0.08648654520288918,0.0001857672576247725
2103,0.07967172206459769,0.00015649019073598963
2104,0.07341692009459116,0.00015371750837754397
2105,0.06721777683972231,0.00014577504995191192
2106,0.06118090989668158,9.920881410926578e-05
2107,0.05620072882293371,8.451391388004341e-05
2108,0.05160415635314594,7.22046317124194e-05
2109,0.04735549092408414,3.671569792532789e-05
2110,0.04432581693480213,2.4956538107774478e-05
2111,0.0418279909747033,3.431751356562421e-05
2112,0.0388989333802873,4.2589265600077415e-05
2113,0.03563591079378574,1.556906895336442e-05
2114,0.03366302781744347,4.058712815539226e-06
2115,0.03265571545085364,3.172828705922774e-06
2116,0.03176509365880008,5.6985323300125944e-06
2117,0.030571513714890516,6.453958504410309e-06
2118,0.02930128159984123,4.4122295368509634e-07
2119,0.028969158522622447,3.6954495012132436e-06
2120,0.029930336120833782,6.110913663548751e-06
2121,0.031166349233987194,9.69673876426262e-06
2122,0.032723328582297775,7.1524319450567254e-06
2123,0.034060530132649924,4.475806519333118e-06
2124,0.035118335232766806,4.8970075775423126e-06
2125,0.0362247944025447,6.763154374946034e-06
2126,0.03752509767245388,1.0353999854716402e-05
2127,0.039133979260290316,1.894667040800161e-05
2128,0.041310367920893105,2.1584338684403265e-05
2129,0.04363331533121061,1.4509542343803022e-05
2130,0.045537884990202046,1.326520108625563e-05
2131,0.047358956178147185,1.843824313330438e-05
2132,0.04950594494926969,1.621793667579094e-05
2133,0.051519519921538595,9.872689756014395e-06
2134,0.05309056175389176,5.566895429865124e-06
2135,0.05427027521802883,7.183306626378906e-06
2136,0.05561035978871634,8.513366644119819e-06
2137,0.057069243492453535,1.075051800909238e-05
2138,0.05870864262087623,1.5245861750841518e-05
2139,0.060660940097622636,1.726078494131536e-05
2140,0.06273824513909557,2.7661145168312628e-05
2141,0.06536793833262179,2.7733849095307283e-05
2142,0.06800108517125933,1.016274119530849e-05
2143,0.06959503789917415,3.900836980443458e-06
2144,0.07058256473177713,1.770277286587444e-06
2145,0.07124782356985962,3.1469007216194126e-06
2146,0.07213479886850375,8.113577651311458e-06
2147,0.07355901599128661,4.954603259521547e-06
2148,0.07467196289697456,1.328573767979423e-06
2149,0.07524828176877632,3.655899355190623e-06
2150,0.0762043020817392,4.936423036138539e-06
2151,0.07731520520939464,7.917171276261447e-06
2152,0.07872207862909712,2.8695621922933373e-06
2153,0.07956906773650839,1.2218725118858682e-06
2154,0.08012175944801804,2.17662942661985e-10
2155,0.08011438274579649,3.822779855984916e-07
2156,0.08042352591068878,4.159826457664126e-07
2157,0.08074600949390133,8.086386526974487e-08
2158,0.08060382663165191,1.1844997130517497e-06
2159,0.08005965301205709,2.9287157586056673e-07
2160,0.07978906495990928,3.484015105681656e-08
2161,0.07988239254299276,2.5301931181955557e-09
2162,0.07990754305550342,1.2245592224196132e-07
2163,0.07973257454244895,5.473336695164704e-07
2164,0.07936266452990655,2.8166115854110078e-06
2165,0.07852352634322168,2.440226570301267e-06
2166,0.0777424651147797,5.4795224519444655e-06
2167,0.07657204612442363,7.200147063312308e-06
2168,0.07523039163617859,5.6021769794279904e-06
2169,0.07404694571647757,1.3053591987990672e-06
2170,0.0734756841304246,1.8071724200872635e-08
2171,0.07340846857381589,1.5252812622633688e-06
2172,0.074025979962833,3.583420723881898e-07
2173,0.07432528836247632,2.0617081731400308e-07
2174,0.07409825817873746,2.1029037897995161e-07
2175,0.07432754532348174,3.0815066780383133e-06
2176,0.07520525636335168,1.6560132741363973e-05
2177,0.07723996351312556,2.190209445520277e-05
2178,0.07957994719123118,1.820022702633125e-05
2179,0.08171303339590806,2.1187790350890347e-05
2180,0.08401454324548999,3.2665329476542105e-05
2181,0.08687222278825463,4.2287332905354044e-05
2182,0.0901236583521769,4.881332636108407e-05
2183,0.0936169850746967,5.84602747178334e-05
2184,0.09743995102791397,5.377344471770215e-05
2185,0.10110646997364786,4.9742783644912754e-05
2186,0.1046328981823639,3.890975332557088e-05
2187,0.10775178233080429,2.053736985798243e-05
2188,0.11001769108106225,1.5077714725511237e-05
2189,0.11195919273735251,2.4878107474093157e-05
2190,0.11445309066399732,2.856532224332959e-05
2191,0.11712541747051489,2.686827280810735e-05
2192,0.1197171482053766,1.255044712144658e-05
2193,0.12148847871670464,2.1833399306088797e-05
2194,0.12382478987460338,2.5020196441983222e-05
2195,0.12632579949283673,2.4548976218638675e-05
2196,0.12880314566458173,1.891638429080311e-05
2197,0.13097779415863792,1.3996745125612544e-05
2198,0.13284840536394038,7.381498697688284e-06
2199,0.13420685104722038,5.722339476901837e-07
2200,0.1345850817796081,3.8204825135549657e-07
2201,0.13427603152020218,2.7450285831495726e-07
2202,0.1340140664183685,3.2708754000125723e-07
2203,0.13430002425617035,2.9212887869580456e-06
2204,0.13515461316128174,1.0164957783449523e-06
2205,0.13565872023779052,1.2352462977062655e-07
2206,0.13583445059214816,4.4305178239603385e-07
2207,0.1361672612674562,6.860113584388156e-07
2208,0.13658139028069932,8.531625611813924e-07
2209,0.1370432242771692,3.3058421391164194e-07
2210,0.13733070654354038,4.2570020899826454e-09
2211,0.13729808369077584,4.9572686411534474e-08
2212,0.13740940831340212,1.1632841122575979e-07
2213,0.13757994306882293,1.014461316609059e-09
2214,0.13759586837350296,1.1947739822326118e-07
2215,0.13776869588738838,4.856096672154691e-07
2216,0.13811712438335833,5.054699758436108e-07
2217,0.13847260644192233,2.9229390067614084e-15
2218,0.1384725794098164,7.95245382037904e-06
2219,0.13706257463851426,6.12692077073282e-06
2220,0.1358249437595026,8.923789568692956e-06
2221,0.13433130813051766,8.071503978985248e-06
2222,0.13291078850913035,7.5700076682728655e-06
2223,0.13153510616314046,5.504514524080698e-06
2224,0.13036202107201528,1.7165205551401934e-06
2225,0.12970694081831727,1.950575207526414e-06
2226,0.12900862584505549,4.929532937097287e-06
2227,0.12789849826938038,4.325874757514375e-06
